"Lon","Lat","NAMES","DATE","TYPE"
-124.0133,46.2262,"February 1978-79",1978-02-15 06:00:00,"Class_A"
-122.095,44.7679,"June 2003",2003-06-15 06:00:00,"Class_A"
-122.1384,44.56625,"June 2005",2005-07-09 06:00:00,"Class_A"
-123.4034,42.354,"June 2005",2005-06-15 06:00:00,"Class_A"
-122.1954,43.31815,"July 1956",1956-07-15 07:00:00,"Class_A"
-121.9165,45.33,"June 1993",1993-06-15 06:00:00,"Class_A"
-123.972,45.145,"August 1995",1995-08-14 06:00:00,"Class_A"
-124.2148,42.28445,"November 1974",1974-11-15 06:00:00,"Class_A"
-122.585,44.915,"October 1995",1995-10-15 07:00:00,"Class_A"
-118.5654,45.6605,"September 1994",1994-09-15 06:00:00,"Class_A"
-123.5585,43.2073,"August 2002",2002-08-20 06:00:00,"Class_A"
-123.2725,42.02106,"October 1975",1975-10-25 07:00:00,"Class_A"
-123.6956,45.06881,"October 1982",1982-10-20 07:00:00,"Class_A"
-121.8388,45.31061,"August 2008",2008-08-25 06:00:00,"Class_A"
-121.9584,44.5295,"January 1996",1996-01-15 06:00:00,"Class_A"
-122.2347,44.95023,"August 2008",2008-08-10 06:00:00,"Class_A"
-123.6216,42.16024,"2006",2006-11-15 06:00:00,"Class_A"
-121.7084,45.8417,"October 2009",2009-10-05 06:00:00,"Class_A"
-77.8768,41.7655,"May 2004",2004-05-09 06:00:00,"Class_A"
-78.65621,41.9548,"October 1963",1963-10-01 07:00:00,"Class_A"
-79.56702,40.05148,"October 1994",1994-10-15 07:00:00,"Class_A"
-78.42314,40.97015,"August 1978",1978-08-21 07:00:00,"Class_A"
-79.8765,40.357,"June Mid 80's",1985-06-15 06:00:00,"Class_A"
-80.54177,41.91826,"1977",1977-10-15 07:00:00,"Class_A"
-76.804,41.4065,"July 2005",2005-07-01 06:00:00,"Class_A"
-77.27178,39.76366,"July 1961",1961-07-01 07:00:00,"Class_A"
-79.9167,40.5833,"January 2006",2006-01-30 06:00:00,"Class_A"
-78.377,41.01865,"January 1921",1921-01-14 06:00:00,"Class_A"
-79.6575,40.5258,"October 1996",2006-09-02 06:00:00,"Class_A"
-80.0107,40.6166,"1971",2008-01-27 06:00:00,"Class_A"
-79.7668,40.5278,"July 2006",2007-11-03 07:00:00,"Class_A"
-75.06665,40.4225,"August 1968",2007-09-17 06:00:00,"Class_A"
-80.25475,40.52825,"November 2004",2007-07-22 06:00:00,"Class_A"
-75.37814,40.37726,"October 2007",2007-10-24 06:00:00,"Class_A"
-79.16817,40.32247,"September 1967",1967-09-14 07:00:00,"Class_A"
-75.205,41.115,"September 1978-1979",2008-08-15 06:00:00,"Class_A"
-78.5826,41.12782,"September 2008",2008-09-13 06:00:00,"Class_A"
-78.66863,41.97226,"September 1973",1973-09-12 07:00:00,"Class_A"
-71.5,41.45,"September 1974",1974-09-20 07:00:00,"Class_A"
-71.65183,41.432,"1978",1978-07-15 07:00:00,"Class_A"
-71.6568,41.98067,"October 1998",1998-10-15 06:00:00,"Class_A"
-79.65835,36.86345,"?84-86?",1985-08-15 06:00:00,"Class_A"
-80.3891,34.59,"October 2003",2003-10-17 06:00:00,"Class_A"
-78.9211,33.72,"April 1974",1974-04-18 07:00:00,"Class_A"
-81.61264,32.98597,"July 2005",2005-11-25 06:00:00,"Class_A"
-83.11639,34.65375,"July 1987",2005-12-05 06:00:00,"Class_A"
-80.156,33.007,"June 1970",1970-06-24 07:00:00,"Class_A"
-80.074,34.374,"March 2006",2006-03-13 06:00:00,"Class_A"
-82.38998,34.52414,"1981",1981-07-11 06:00:00,"Class_A"
-80.316,33.096,"January 2007",2007-01-14 06:00:00,"Class_A"
-81.359,33.245,"1978",1978-06-08 07:00:00,"Class_A"
-79.1246,34.08725,"September 1998",1998-09-01 06:00:00,"Class_A"
-81.70052,34.53654,"1991",1991-12-06 06:00:00,"Class_A"
-82.56786,34.45025,"July 1975",1975-07-01 07:00:00,"Class_A"
-102.3971,43.35851,"September 1998",2002-12-04 06:00:00,"Class_A"
-101.7312,43.4471,"November 2003",2003-11-01 06:00:00,"Class_A"
-103.4966,43.89875,"November 2006",2006-11-04 06:00:00,"Class_A"
-99.1903,43.37663,"November 2006",2006-11-14 06:00:00,"Class_A"
-84.28315,35.2597,"August 2000",2000-08-03 06:00:00,"Class_A"
-89.63499,35.537,"December 1994",1994-12-01 06:00:00,"Class_A"
-86.465,35.11417,"July 2003",2003-07-16 06:00:00,"Class_A"
-89.48666,36.09583,"August 1990",2005-01-10 06:00:00,"Class_A"
-87.19556,35.20416,"September 2004",2004-11-22 06:00:00,"Class_A"
-87.25375,35.94,"October 94 or 95",1994-10-15 07:00:00,"Class_A"
-84.3046,35.1013,"October 1986",1986-10-14 07:00:00,"Class_A"
-86.5101,35.988,"August 1988 or 89",1988-08-15 06:00:00,"Class_A"
-84.0475,35.5559,"December 2004",2004-12-14 06:00:00,"Class_A"
-87.38542,36.12318,"July 1987",1987-07-11 06:00:00,"Class_A"
-84.48414,35.18597,"July 2003",2006-07-10 06:00:00,"Class_A"
-84.0458,35.3538,"March 1987",1987-03-14 06:00:00,"Class_A"
-86.7074,35.6753,"June 1980",1980-06-10 06:00:00,"Class_A"
-83.53575,35.68449,"April 1970",1970-04-01 06:00:00,"Class_A"
-86.46987,35.10615,"1987",1987-10-01 07:00:00,"Class_A"
-87.4769,36.1124,"July 1987",1987-07-10 06:00:00,"Class_A"
-83.3032,35.4745,"August 2008",2008-08-30 06:00:00,"Class_A"
-89.25397,36.26451,"1976-1978",1978-06-17 07:00:00,"Class_A"
-86.60155,36.30155,"1965-66",1966-04-15 06:00:00,"Class_A"
-86.5104,36.5802,"May 1986",1986-05-24 06:00:00,"Class_A"
-84.66167,36.19746,"December 2009",2009-12-14 06:00:00,"Class_A"
-86.15759,36.25466,"July 2010",2010-07-16 06:00:00,"Class_A"
-98.03333,32.7,"October 1975",2003-10-17 06:00:00,"Class_A"
-100.5,36,"July 2000",2000-07-05 06:00:00,"Class_A"
-95.32,32.13972,"October 1963",2003-10-22 06:00:00,"Class_A"
-94.76362,31.30853,"October 1968",1968-10-18 07:00:00,"Class_A"
-97.5,32.15,"1979",1979-08-25 07:00:00,"Class_A"
-95.5425,32.7943,"December 1996",1996-12-22 06:00:00,"Class_A"
-95.37666,30.75,"December 1996",1996-12-31 06:00:00,"Class_A"
-95.52722,30.61667,"July 1975",1975-07-04 07:00:00,"Class_A"
-94.86958,32.58125,"October 1976",1976-10-01 07:00:00,"Class_A"
-97.8375,33.29083,"March 2001",2003-10-10 06:00:00,"Class_A"
-95.01264,31.90791,"March 1974",2003-10-22 06:00:00,"Class_A"
-97.04361,33.48028,"May 1990",1990-05-30 06:00:00,"Class_A"
-94.3,32.68,"April 1979",1979-04-15 06:00:00,"Class_A"
-95.48833,31.35833,"1980",1980-06-30 06:00:00,"Class_A"
-98.055,31.11611,"August 1977",1977-08-15 07:00:00,"Class_A"
-95.60834,30.23333,"1983",1983-07-15 06:00:00,"Class_A"
-102.6922,31.27278,"February 2000",2000-02-15 06:00:00,"Class_A"
-94.89778,30.73861,"1964",1964-04-15 06:00:00,"Class_A"
-95.06667,33.67056,"November 1987",1987-11-15 06:00:00,"Class_A"
-95.16028,33.64555,"April 1982",1982-04-15 05:00:00,"Class_A"
-94.63458,31.91708,"January 1998",1998-01-11 06:00:00,"Class_A"
-99.18778,33.16972,"1988",1988-10-15 07:00:00,"Class_A"
-95.58334,30.52361,"September 2001",2001-09-11 06:00:00,"Class_A"
-95.76861,33.48,"December 1996",1996-12-15 06:00:00,"Class_A"
-95.80556,32.57306,"November 1975",2004-08-30 06:00:00,"Class_A"
-94.965,32.27444,"1983",2003-10-08 06:00:00,"Class_A"
-95.60861,32.38,"May 2003",2003-10-10 06:00:00,"Class_A"
-103.7439,30.77722,"October 1977",2003-10-08 06:00:00,"Class_A"
-98.35,33.13333,"October 2002",2003-10-21 06:00:00,"Class_A"
-95.19722,33.845,"November 1979-2003",2003-11-16 06:00:00,"Class_A"
-94.59222,32.68945,"November 2003",2003-11-29 06:00:00,"Class_A"
-95.8775,33.46333,"February 1992",2003-12-08 06:00:00,"Class_A"
-97.54944,32.17194,"1990-92",2003-12-10 06:00:00,"Class_A"
-94.90528,32.35306,"October 1999",2003-12-12 06:00:00,"Class_A"
-94.41528,30.775,"October 2001",2003-12-12 06:00:00,"Class_A"
-95.82056,33.26222,"1995",2003-12-16 06:00:00,"Class_A"
-96.10222,32.94722,"December 2001",2003-12-24 06:00:00,"Class_A"
-94.37444,32.04361,"December 1996",2003-12-28 06:00:00,"Class_A"
-102.3881,31.06278,"1972",2005-02-01 06:00:00,"Class_A"
-96.00306,33.19944,"August 1977",2003-12-29 06:00:00,"Class_A"
-94.7375,32.33528,"December 1980",2003-12-30 06:00:00,"Class_A"
-96.84806,33.69,"1998",2003-12-31 06:00:00,"Class_A"
-95.83639,33.82083,"November 1979",2004-01-13 06:00:00,"Class_A"
-100.4161,31.45417,"October 1986",2004-11-19 06:00:00,"Class_A"
-95.90694,33.61666,"2000-2003",2004-01-30 06:00:00,"Class_A"
-96.78917,33.71472,"1991-1995",2004-02-19 06:00:00,"Class_A"
-94.35722,33.28333,"November 1986",2004-02-19 06:00:00,"Class_A"
-94.16666,32.8,"1987",2004-02-22 06:00:00,"Class_A"
-95.27361,33.66666,"September 1979",2002-11-02 06:00:00,"Class_A"
-94.2,32.62194,"December 1989",2004-02-27 06:00:00,"Class_A"
-94.52,32.62389,"March 2003",2004-02-27 06:00:00,"Class_A"
-94.15,32.58333,"December 2001",2004-02-28 06:00:00,"Class_A"
-95.61056,32.69028,"January 1992 or 93",2004-03-25 06:00:00,"Class_A"
-94.85,30.26667,"January 2004",2004-05-04 06:00:00,"Class_A"
-98.08611,30.38667,"September 1980",2004-04-24 06:00:00,"Class_A"
-94.2,32.05806,"April 2004",2004-04-11 06:00:00,"Class_A"
-94.79333,30.26861,"May 2004",2004-06-03 06:00:00,"Class_A"
-94.82,30.10305,"April 2003",2004-06-15 06:00:00,"Class_A"
-94.86667,30.08333,"1990",2004-07-22 06:00:00,"Class_A"
-94.9,32.51667,"1987",2004-08-16 06:00:00,"Class_A"
-94.25694,33.07639,"August 2004",2004-08-10 06:00:00,"Class_A"
-94.83334,29.88528,"August 1983",2004-08-19 06:00:00,"Class_A"
-95.09167,30.475,"August 1996",2004-09-12 06:00:00,"Class_A"
-96.29222,29.17805,"August 2004",2004-09-12 06:00:00,"Class_A"
-96.25,29.38333,"1978 or 1979",2002-04-29 06:00:00,"Class_A"
-96.71,29.02611,"September 2000",2004-09-22 06:00:00,"Class_A"
-101.3903,32.24083,"August 1996",2004-10-03 06:00:00,"Class_A"
-93.61667,30.72028,"April 1999",2004-09-26 06:00:00,"Class_A"
-95.21667,32.18333,"June 2001",2004-10-03 06:00:00,"Class_A"
-97.83334,32.78611,"December 1982",2004-11-20 06:00:00,"Class_A"
-94.86667,30.41667,"May 2004",2004-11-26 06:00:00,"Class_A"
-94.68333,32.01667,"November 2004",2004-11-26 06:00:00,"Class_A"
-94.72334,33.03333,"1960's",2004-11-27 06:00:00,"Class_A"
-95.6,32.16139,"April 1998",2004-12-03 06:00:00,"Class_A"
-94.14306,32.01083,"April 1988",2005-01-18 06:00:00,"Class_A"
-94.85,30.01667,"December 1993",2005-01-17 06:00:00,"Class_A"
-96.01666,28.97944,"1982",2005-01-17 06:00:00,"Class_A"
-95.63,30.6,"January 2005",2005-01-28 06:00:00,"Class_A"
-95.00833,30.40833,"November 1978 - 1979",2005-02-02 06:00:00,"Class_A"
-93.94,30.41667,"December 1983",1983-12-24 06:00:00,"Class_A"
-95.3,30.63333,"January 2004",2004-01-08 06:00:00,"Class_A"
-95.32,30.31667,"April 2002",2002-04-17 06:00:00,"Class_A"
-98.09234,32.04417,"1995",2005-03-19 06:00:00,"Class_A"
-94.70139,30.71139,"March 2005",2005-04-18 06:00:00,"Class_A"
-94.32139,33.09625,"November 1993",2005-04-21 06:00:00,"Class_A"
-95.28653,30.3343,"July 2003",2005-05-02 06:00:00,"Class_A"
-97.05903,33.77528,"December 1976",2004-12-27 06:00:00,"Class_A"
-94.47903,31.0232,"October 1999",2005-06-15 06:00:00,"Class_A"
-93.972,30.83315,"January 2003",2003-01-15 06:00:00,"Class_A"
-93.7,30.8,"November 1981",1981-11-25 06:00:00,"Class_A"
-98.3298,32.8269,"July 1969",1969-07-20 07:00:00,"Class_A"
-95.6669,31.6212,"June 2001",2001-06-15 06:00:00,"Class_A"
-95.46671,32.85232,"February 2006",2006-02-01 06:00:00,"Class_A"
-95.23958,33.36867,"2004",2004-10-20 06:00:00,"Class_A"
-95.59745,31.1683,"December 1981, 1982",2007-12-20 06:00:00,"Class_A"
-93.8117,30.12615,"August 2007",2007-08-13 06:00:00,"Class_A"
-101.667,34.93243,"October 2006",2006-10-21 06:00:00,"Class_A"
-98.68465,29.56835,"March 2005",2008-09-15 06:00:00,"Class_A"
-95.37101,31.82347,"1981",1981-04-30 06:00:00,"Class_A"
-95.10654,30.302,"1979/1980",1980-04-19 05:00:00,"Class_A"
-94.45095,31.2371,"August 1979",1979-08-15 07:00:00,"Class_A"
-96.12524,31.93425,"August 2009",2009-08-25 06:00:00,"Class_A"
-95.12381,30.43703,"May 1990",1990-05-18 06:00:00,"Class_A"
-95.17966,30.31363,"November 1997",2007-11-15 06:00:00,"Class_A"
-111.3481,37.8058,"May 1994",1994-05-19 06:00:00,"Class_A"
-111.6992,40.3857,"May 1996",1996-05-04 06:00:00,"Class_A"
-110.9315,40.028,"September 1977",1977-09-15 07:00:00,"Class_A"
-111.75,41.5,"1962",1962-05-01 07:00:00,"Class_A"
-109.9,40.5,"December 2004",2004-12-25 06:00:00,"Class_A"
-112.35,38.225,"August 2001",2006-08-15 06:00:00,"Class_A"
-111.4988,41.43135,"October 1977",1977-10-19 07:00:00,"Class_A"
-112.5,38,"November 1997",1997-11-20 06:00:00,"Class_A"
-111.5281,41.5343,"September 1999",1999-09-20 06:00:00,"Class_A"
-111.0837,40.92128,"October 2004",2004-10-15 06:00:00,"Class_A"
-109.5143,40.86765,"December 2008",2008-12-07 06:00:00,"Class_A"
-113.7382,37.182,"February 2002",2002-02-13 06:00:00,"Class_A"
-112.0179,41.7086,"October 2007",2006-10-21 06:00:00,"Class_A"
-77.36115,38.52019,"July 1957",1957-07-01 07:00:00,"Class_A"
-79.77946,38.05408,"July 1992",1992-07-01 06:00:00,"Class_A"
-80.82856,37.29854,"March 1997",1997-03-29 06:00:00,"Class_A"
-78.53718,38.36911,"July 1993",1993-07-01 06:00:00,"Class_A"
-80.38748,37.02759,"May 1998",1998-05-30 06:00:00,"Class_A"
-81.09017,37.22647,"April 1984",1984-04-08 05:00:00,"Class_A"
-80.13276,37.2423,"April 2002",2002-04-04 05:00:00,"Class_A"
-76.6658,37.72693,"August 1978",1978-08-01 07:00:00,"Class_A"
-77.97089,38.02516,"December 1998",1998-12-15 06:00:00,"Class_A"
-78.55758,36.63931,"May 1970?",1970-05-16 07:00:00,"Class_A"
-79.052,37.585,"December 2003",2003-12-07 06:00:00,"Class_A"
-79.82829,37.06266,"December 2004",2004-12-21 06:00:00,"Class_A"
-80.98215,36.74465,"December 1992",1992-12-22 06:00:00,"Class_A"
-79.57,37.54,"November 1973",1972-11-18 06:00:00,"Class_A"
-80.5378,37.3557,"August 1990",1990-08-11 06:00:00,"Class_A"
-77.23238,38.741,"1973",1973-06-13 07:00:00,"Class_A"
-80.48,36.745,"September 2007",2007-09-29 06:00:00,"Class_A"
-78.33453,38.73048,"September 1970",1970-09-16 07:00:00,"Class_A"
-78.6205,38.9766,"February 2002",2002-02-16 06:00:00,"Class_A"
-77.34673,38.48342,"September 2003",2003-09-13 06:00:00,"Class_A"
-72.7051,43.4654,"October 2005",2005-10-08 06:00:00,"Class_A"
-122.6228,46.05333,"1984",1984-09-01 06:00:00,"Class_A"
-121.2802,47.3178,"October 2000",2000-10-08 06:00:00,"Class_A"
-122.3003,47.0274,"October 2000",2000-10-07 06:00:00,"Class_A"
-121.5478,46.295,"July 1991",1991-07-15 06:00:00,"Class_A"
-117.7619,48.65528,"July 1984",1984-07-08 06:00:00,"Class_A"
-124.7312,48.1609,"July 1984",1984-07-18 06:00:00,"Class_A"
-122.4089,45.8581,"June 1989",1989-06-14 06:00:00,"Class_A"
-117.9458,46.37944,"September 1991",1991-09-15 06:00:00,"Class_A"
-117.9592,46.48917,"January 2000",2000-01-24 06:00:00,"Class_A"
-123.1175,46.1903,"July 1984",1984-07-14 06:00:00,"Class_A"
-122.9179,47.7079,"September 1981",1981-09-15 06:00:00,"Class_A"
-123.3893,46.9782,"July 1995",1995-07-01 06:00:00,"Class_A"
-121.4142,47.425,"November 1982",1982-11-26 06:00:00,"Class_A"
-123.5894,47.33694,"October 1994",1994-10-01 07:00:00,"Class_A"
-123.8886,47.2475,"October 1997",1997-10-15 06:00:00,"Class_A"
-121.5708,45.81611,"October 1982",1982-10-15 07:00:00,"Class_A"
-122.0111,47.8925,"April 1995",1995-04-17 06:00:00,"Class_A"
-123.8793,46.7818,"November 1996",1996-11-01 06:00:00,"Class_A"
-123.3769,47.9261,"October 2000",2001-01-04 06:00:00,"Class_A"
-117.8106,48.78389,"July 1981",1981-07-02 06:00:00,"Class_A"
-123.8792,47.41306,"July 1997",1997-07-03 06:00:00,"Class_A"
-123.4822,47.0033,"August 1972",1972-08-31 07:00:00,"Class_A"
-121.9258,47.2831,"October 1984",1984-10-17 07:00:00,"Class_A"
-122.1806,47.29944,"1973",1973-04-18 06:00:00,"Class_A"
-121.7713,47.1826,"June 1990",1990-06-18 06:00:00,"Class_A"
-122.3454,47.5279,"June 1991",1991-06-22 06:00:00,"Class_A"
-122.7063,47.7613,"June 1988",1988-06-25 06:00:00,"Class_A"
-121.2303,45.75806,"April 1991",1991-04-13 06:00:00,"Class_A"
-123.0966,47.1305,"July 1960",1960-07-18 07:00:00,"Class_A"
-123.3261,48.0985,"July 1982",1982-07-03 06:00:00,"Class_A"
-121.9572,48.0028,"September 2000",2000-09-20 06:00:00,"Class_A"
-122.8858,47.27667,"October 1993",1993-10-15 07:00:00,"Class_A"
-117.4214,48.75528,"September 1998",1998-09-12 06:00:00,"Class_A"
-117.4161,48.74111,"May 1991",1991-05-10 06:00:00,"Class_A"
-117.3347,48.65083,"October 1996",1996-10-26 06:00:00,"Class_A"
-122.6869,46.94913,"May 1990",1990-05-03 06:00:00,"Class_A"
-121.8211,47.05472,"November 1979",1979-11-16 06:00:00,"Class_A"
-121.4642,47.01278,"November 1997",1997-11-28 06:00:00,"Class_A"
-122.782,47.3704,"December 1979",1979-12-07 06:00:00,"Class_A"
-122.6869,46.94917,"August 1967",1967-08-16 07:00:00,"Class_A"
-122.1767,46.71833,"June 1991",1991-06-08 06:00:00,"Class_A"
-121.4642,47.01278,"June 1995",1995-06-10 06:00:00,"Class_A"
-122.2778,48.36861,"August 1986",1986-08-09 06:00:00,"Class_A"
-122.0144,45.66194,"March 1969",1969-03-05 06:00:00,"Class_A"
-122.1379,46.385,"1967",1967-10-18 07:00:00,"Class_A"
-122.2083,46.27583,"August 1971",1971-08-27 07:00:00,"Class_A"
-122.1572,46.15194,"November 1997",1997-11-20 06:00:00,"Class_A"
-122.0194,45.62778,"April 1978",1978-04-29 06:00:00,"Class_A"
-122.2375,45.74639,"May 1972",1972-05-22 07:00:00,"Class_A"
-121.9425,48.2475,"1958",1958-05-14 07:00:00,"Class_A"
-122.0958,48.11556,"January 1980",1980-01-11 06:00:00,"Class_A"
-121.3819,48.1472,"June 1980",1980-06-28 06:00:00,"Class_A"
-122.0447,47.9817,"July 1988",1988-07-13 06:00:00,"Class_A"
-121.6647,47.7853,"February 2000",2000-02-06 06:00:00,"Class_A"
-122.4133,46.803,"July 1977",1977-07-29 07:00:00,"Class_A"
-122.7669,46.985,"May 1984",1984-05-16 06:00:00,"Class_A"
-122.1694,46.9974,"August 1996",1996-08-16 06:00:00,"Class_A"
-120.6694,46.71444,"August 1996",1996-08-30 06:00:00,"Class_A"
-121.0939,46.97944,"October 1997",1997-10-25 06:00:00,"Class_A"
-120.8681,46.24639,"1941",1941-10-15 05:00:00,"Class_A"
-121.7753,45.69833,"April 1980",1980-04-15 05:00:00,"Class_A"
-121.6769,48.21167,"May 1975",1975-05-25 07:00:00,"Class_A"
-123.82,47.93722,"1948",1948-05-15 06:00:00,"Class_A"
-122.1852,47.1772,"October 1975",1975-10-11 07:00:00,"Class_A"
-122.1833,47.2416,"October 1975",1975-10-13 07:00:00,"Class_A"
-122.1656,48.8178,"August 1977",1977-08-27 07:00:00,"Class_A"
-122.2963,46.5672,"October 2000",2000-10-11 06:00:00,"Class_A"
-122.2739,46.55861,"April 2000",2000-04-15 06:00:00,"Class_A"
-122.2739,46.55861,"April 2000",2000-04-15 06:00:00,"Class_A"
-122.2988,46.5579,"June 1996",1996-02-25 06:00:00,"Class_A"
-122.2825,47.4549,"May 1973",1973-05-19 07:00:00,"Class_A"
-121.7692,48.1278,"December 1977",1977-12-29 06:00:00,"Class_A"
-120.1211,48.36361,"January 1976",1976-01-30 06:00:00,"Class_A"
-119.3172,46.23361,"March 1967",1967-03-15 06:00:00,"Class_A"
-122.4369,46.61583,"April 1999",1999-04-15 06:00:00,"Class_A"
-121.3314,48.2681,"May 1980",1980-05-24 06:00:00,"Class_A"
-120.2955,47.35305,"February 1973?",2004-10-17 06:00:00,"Class_A"
-118.0711,46.03944,"March 2001",2001-03-11 06:00:00,"Class_A"
-118.0519,46.0675,"March 2001",2001-03-08 06:00:00,"Class_A"
-122.382,46.9382,"April 2001",2001-04-25 06:00:00,"Class_A"
-123.6288,46.9705,"June 1982",1982-06-02 06:00:00,"Class_A"
-119.7084,48.95835,"May 1996",1996-05-26 06:00:00,"Class_A"
-122.5322,45.7811,"January 83 or 84",1984-01-15 06:00:00,"Class_A"
-121.3055,46.0722,"June 2001",2001-06-11 06:00:00,"Class_A"
-121.2543,48.5149,"September 2001",2001-09-09 06:00:00,"Class_A"
-121.2309,47.3338,"July 1965",1965-07-30 07:00:00,"Class_A"
-121.5863,46.67111,"September 2001",2001-09-01 06:00:00,"Class_A"
-122.69,46.96515,"April 1979",2004-10-10 06:00:00,"Class_A"
-122.1652,46.766,"January early 90's",1992-01-01 06:00:00,"Class_A"
-121.51,47.0466,"May 1995",1995-05-26 06:00:00,"Class_A"
-121.6738,48.86,"October 1984",1984-10-20 07:00:00,"Class_A"
-122.4988,46.3261,"May 2002",2002-05-09 06:00:00,"Class_A"
-121.9008,47.6068,"June 1999",1999-06-15 06:00:00,"Class_A"
-123.1875,46.1911,"July 1952-53",1952-07-01 07:00:00,"Class_A"
-122.5855,46.3758,"May 2002",2002-05-18 06:00:00,"Class_A"
-122.1983,46.7002,"1994?",1994-07-15 06:00:00,"Class_A"
-121.5344,47.0183,"August 1982",1982-08-15 06:00:00,"Class_A"
-121.3114,47.6181,"August 1977",1977-08-14 07:00:00,"Class_A"
-122.9627,46.6622,"May 2001",2001-05-13 06:00:00,"Class_A"
-121.9063,45.8083,"August 2002",2002-08-03 06:00:00,"Class_A"
-122.028,46.3105,"October 1999",1999-10-20 06:00:00,"Class_A"
-121.745,48.53944,"August 2002",2002-08-04 06:00:00,"Class_A"
-121.9658,47.288,"April 1992",1992-04-01 05:00:00,"Class_A"
-122.4275,46.5347,"September 2002",2002-09-14 06:00:00,"Class_A"
-123.2135,47.8306,"1963",2004-10-13 06:00:00,"Class_A"
-121.6279,47.0019,"November 2002",2002-11-16 06:00:00,"Class_A"
-121.5867,46.67389,"November 1969",1969-11-19 06:00:00,"Class_A"
-121.5863,46.6711,"November 1969",1969-11-15 06:00:00,"Class_A"
-120.9855,45.9358,"August 1993",2003-03-18 06:00:00,"Class_A"
-122.2156,48.76075,"August 1972",2003-04-23 06:00:00,"Class_A"
-123.5439,46.33425,"April 2003",2003-04-24 06:00:00,"Class_A"
-117.2776,48.83558,"August 2002",2003-07-17 06:00:00,"Class_A"
-122.7919,47.94056,"May 2003",2003-05-08 06:00:00,"Class_A"
-120.4474,46.4984,"August 1965",2003-07-21 06:00:00,"Class_A"
-123.6081,46.35639,"November 1978",1978-11-11 06:00:00,"Class_A"
-122.3985,45.8331,"August 2003",2003-11-05 06:00:00,"Class_A"
-123.8763,47.4259,"June 1978",1978-06-21 07:00:00,"Class_A"
-121.0909,46.80505,"September 2003",2003-11-07 06:00:00,"Class_A"
-123.2022,47.4028,"August 1992",1992-08-15 06:00:00,"Class_A"
-121.6352,47.8573,"April 1994",1998-04-01 05:00:00,"Class_A"
-122.8294,46.0471,"July 2001",2001-07-15 06:00:00,"Class_A"
-117.9793,46.0573,"November 2003",2003-11-19 06:00:00,"Class_A"
-122.5344,47.763,"July 1997",2004-11-16 06:00:00,"Class_A"
-124.072,46.81045,"October 1999",1999-10-15 06:00:00,"Class_A"
-122.2187,47.39,"December 1986",1986-12-25 06:00:00,"Class_A"
-121.9256,46.3105,"June 1990-1991",2004-11-08 06:00:00,"Class_A"
-122.4076,45.8911,"February 1993",1993-02-15 06:00:00,"Class_A"
-121.8943,47.87725,"March 1987",2004-07-03 06:00:00,"Class_A"
-122.2356,47.0958,"September 1998 ?-",1998-09-15 06:00:00,"Class_A"
-122.4078,48.68985,"September about 1980",1980-09-07 06:00:00,"Class_A"
-121.95,46.05,"November 2004",2004-11-29 06:00:00,"Class_A"
-117.3606,47.62769,"1985",2005-02-15 06:00:00,"Class_A"
-121.5287,47.485,"August 1977",2005-04-20 06:00:00,"Class_A"
